date Time,SecTime,Final_Deg,Final_Rev,Enc_Deg,Enc_Rev,Ref_Deg,Ref_Rev,Doppler_data,RSSI_SUM_Data,RSSI_Delta_Data,Detection,
06-10-17 21:37:27.902,27.902,22.6816,5807,43.6816,5807,360,65535,0,1973,2144,0,
06-10-17 21:37:27.910,27.91,22.6816,5807,43.6816,5807,360,65535,0,1972,2144,0,
06-10-17 21:37:27.918,27.918,22.6816,5807,43.6816,5807,360,65535,0,1970,2169,0,
06-10-17 21:37:27.926,27.926,22.6816,5807,43.6816,5807,360,65535,0,1970,2169,0,
06-10-17 21:37:27.934,27.934,22.6816,5807,43.6816,5807,360,65535,0,1979,2171,0,
06-10-17 21:37:27.942,27.942,22.6816,5807,43.6816,5807,360,65535,0,1967,2161,0,
06-10-17 21:37:27.950,27.95,22.6816,5807,43.6816,5807,360,65535,0,1967,2161,0,
06-10-17 21:37:27.958,27.958,22.6816,5807,43.6816,5807,360,65535,0,1971,2148,0,
06-10-17 21:37:27.966,27.966,22.6816,5807,43.6816,5807,360,65535,0,1971,2175,0,
06-10-17 21:37:27.974,27.974,22.6816,5807,43.6816,5807,360,65535,0,1971,2175,0,
06-10-17 21:37:27.982,27.982,22.6816,5807,43.6816,5807,360,65535,0,1983,2174,0,
06-10-17 21:37:27.990,27.99,22.6816,5807,43.6816,5807,360,65535,0,1983,2165,0,
06-10-17 21:37:27.998,27.998,22.6816,5807,43.6816,5807,360,65535,0,1976,2165,0,
06-10-17 21:37:28.006,28.006,22.6816,5807,43.6816,5807,360,65535,0,1997,2153,0,
06-10-17 21:37:28.014,28.014,22.6816,5807,43.6816,5807,360,65535,0,1997,2155,0,
06-10-17 21:37:28.022,28.022,22.6816,5807,43.6816,5807,360,65535,0,1977,2155,0,
06-10-17 21:37:28.030,28.03,22.6816,5807,43.6816,5807,360,65535,0,1970,2170,0,
06-10-17 21:37:28.038,28.038,22.6816,5807,43.6816,5807,360,65535,0,1970,2155,0,
06-10-17 21:37:28.046,28.046,22.6816,5807,43.6816,5807,360,65535,0,1956,2155,0,
06-10-17 21:37:28.054,28.054,22.6816,5807,43.6816,5807,360,65535,0,1976,2166,0,
06-10-17 21:37:28.062,28.062,22.6816,5807,43.6816,5807,360,65535,0,1976,2170,0,
06-10-17 21:37:28.070,28.07,22.6816,5807,43.6816,5807,360,65535,0,1968,2170,0,
06-10-17 21:37:28.078,28.078,22.6816,5807,43.6816,5807,360,65535,0,1965,2172,0,
06-10-17 21:37:28.086,28.086,22.6816,5807,43.6816,5807,360,65535,0,1965,2172,0,
06-10-17 21:37:28.094,28.094,22.6816,5807,43.6816,5807,360,65535,0,1971,2184,0,
06-10-17 21:37:28.102,28.102,22.6816,5807,43.6816,5807,360,65535,0,1986,2153,0,
06-10-17 21:37:28.110,28.11,22.6816,5807,43.6816,5807,360,65535,0,1986,2153,0,
06-10-17 21:37:28.118,28.118,22.6816,5807,43.6816,5807,360,65535,0,1954,2176,0,
06-10-17 21:37:28.126,28.126,22.6816,5807,43.6816,5807,360,65535,0,1970,2180,0,
06-10-17 21:37:28.134,28.134,22.6816,5807,43.6816,5807,360,65535,0,1970,2180,0,
06-10-17 21:37:28.142,28.142,22.6816,5807,43.6816,5807,360,65535,0,1974,2142,0,
06-10-17 21:37:28.150,28.15,22.6816,5807,43.6816,5807,360,65535,0,1974,2167,0,
06-10-17 21:37:28.158,28.158,22.6816,5807,43.6816,5807,360,65535,0,1973,2167,0,
06-10-17 21:37:28.166,28.166,22.6816,5807,43.6816,5807,360,65535,0,1976,2160,0,
06-10-17 21:37:28.174,28.174,22.6816,5807,43.6816,5807,360,65535,0,1976,2160,0,
06-10-17 21:37:28.182,28.182,22.6816,5807,43.6816,5807,360,65535,0,1954,2160,0,
06-10-17 21:37:28.190,28.19,22.6816,5807,43.6816,5807,360,65535,0,1963,2155,0,
06-10-17 21:37:28.198,28.198,22.6816,5807,43.6816,5807,360,65535,0,1963,2178,0,
06-10-17 21:37:28.206,28.206,22.6816,5807,43.6816,5807,360,65535,0,1978,2178,0,
06-10-17 21:37:28.214,28.214,22.6816,5807,43.6816,5807,360,65535,0,1970,2144,0,
06-10-17 21:37:28.222,28.222,22.6816,5807,43.6816,5807,360,65535,0,1970,2164,0,
06-10-17 21:37:28.230,28.23,22.6816,5807,43.6816,5807,360,65535,0,1965,2164,0,
06-10-17 21:37:28.238,28.238,22.6816,5807,43.6816,5807,360,65535,0,1970,2160,0,
06-10-17 21:37:28.246,28.246,22.6816,5807,43.6816,5807,360,65535,0,1970,2173,0,
06-10-17 21:37:28.254,28.254,22.6816,5807,43.6816,5807,360,65535,0,1965,2173,0,
06-10-17 21:37:28.262,28.262,22.6816,5807,43.6816,5807,360,65535,0,1972,2143,0,
06-10-17 21:37:28.270,28.27,22.6816,5807,43.6816,5807,360,65535,0,1972,2143,0,
06-10-17 21:37:28.278,28.278,22.6816,5807,43.6816,5807,360,65535,0,1958,2174,0,
06-10-17 21:37:28.286,28.286,22.6816,5807,43.6816,5807,360,65535,0,1970,2152,0,
06-10-17 21:37:28.294,28.294,22.6816,5807,43.6816,5807,360,65535,0,1970,2152,0,
